order_id,store_id,pick_up_lat,pick_up_lng,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
o1328,s311,3.367223067,-76.52712192,3.3808355,-76.5225851,12:43:41,12:44:59,12:59:59,13:13:41
o1329,s402,3.33793,-76.535407,3.317253,-76.540999,12:43:44,12:44:45,12:59:45,13:13:44
o1330,s184,3.475779,-76.527676,3.454657,-76.546478,12:43:45,12:45:13,13:05:13,13:19:45
o1331,s403,3.4213257,-76.5196516,3.433919524,-76.52880672,12:43:53,12:44:28,13:04:28,13:27:53
o1332,s156,3.470669,-76.527916,3.49021,-76.52043,12:43:57,12:45:10,13:16:10,13:25:57
o1333,s286,3.467493,-76.530762,3.469974,-76.52562,12:44:09,12:45:28,12:55:28,13:14:09
o1334,s349,3.474688,-76.527838,3.4806874,-76.5266945,12:44:15,12:45:08,13:05:08,13:14:15
o1335,s202,3.4658063,-76.5321664,3.4476765,-76.5504391,12:44:16,12:45:16,13:05:16,13:17:16
o1336,s366,3.435385,-76.545069,3.4348654,-76.543359,12:44:37,12:46:53,12:56:53,13:05:37
o1337,s404,3.379756,-76.524005,3.374384,-76.51659,12:44:37,12:45:39,12:53:39,13:14:37
o1338,s313,3.471330573,-76.50899848,3.4899927,-76.4945795,12:45:03,12:46:26,13:12:26,13:29:03
o1339,s338,3.340973,-76.531305,3.3523035,-76.5298606,12:45:19,12:46:31,13:17:31,13:15:19
o1340,s353,3.384939065,-76.52878019,3.3717623,-76.523291,12:45:32,12:47:10,12:53:10,13:06:32
o1342,s200,3.370186,-76.526975,3.375364,-76.521478,12:45:33,12:46:07,13:11:07,13:15:33
o1341,s71,3.45011,-76.552786,3.4345756,-76.546293,12:45:33,12:46:44,13:26:44,13:13:33
o1343,s383,3.460471,-76.53431,3.458957,-76.528932,12:45:41,12:47:11,13:27:11,13:15:41
o1344,s167,3.475682,-76.527587,3.4905414,-76.5204972,12:45:43,12:46:19,13:11:19,13:25:43
o1345,s159,3.369589,-76.526833,3.379416,-76.527021,12:45:45,12:46:22,13:24:22,13:15:45
o1346,s237,3.450011,-76.542515,3.4159265,-76.5391709,12:45:49,12:47:03,13:09:03,13:15:49
o1347,s46,3.451862,-76.543033,3.4470842,-76.5491563,12:45:52,12:47:26,13:07:26,13:27:52
o1348,s310,3.444338,-76.536746,3.407968,-76.54961,12:45:56,12:47:07,13:03:07,13:15:56
o1349,s74,3.364523,-76.533501,3.351518886,-76.52870681,12:45:58,12:47:13,12:55:13,13:01:58
o1350,s203,3.41392,-76.547287,3.408519,-76.545788,12:46:14,12:46:51,13:08:51,13:16:14
o1352,s308,3.450222419,-76.53270963,3.4527569,-76.5278309,12:46:27,12:47:10,13:03:10,13:19:27
o1351,s214,3.405739,-76.537473,3.408639243,-76.54125016,12:46:27,12:47:50,13:30:50,13:16:27
o1353,s405,3.488308,-76.522318,3.472879,-76.506847,12:46:33,12:48:17,13:06:17,13:16:33
o1354,s406,3.534118,-76.311445,3.5212672,-76.2896032,12:46:39,12:48:06,13:03:06,13:08:39
o1355,s150,3.4221133,-76.5486565,3.4051789,-76.5424829,12:46:47,12:49:10,13:19:10,13:16:47
o1356,s126,3.420824,-76.542446,3.418537,-76.542107,12:46:57,12:48:07,13:21:07,13:27:57
o1357,s150,3.4221133,-76.5486565,3.4241075,-76.5519291,12:46:58,12:49:17,13:19:17,13:16:58
o1358,s196,3.47128,-76.528339,3.490081,-76.521188,12:47:01,12:48:07,13:15:07,13:17:01
o1359,s307,3.527453,-76.301408,3.5349155,-76.3152558,12:47:03,12:48:08,13:07:08,13:15:03
o1360,s407,3.374576243,-76.54104499,3.380428,-76.534023,12:47:21,12:48:34,13:09:34,13:17:21
o1361,s408,3.374482557,-76.54117331,3.3644655,-76.540543,12:47:25,12:48:20,13:10:20,13:17:25
o1362,s167,3.475682,-76.527587,3.494277762,-76.51016235,12:47:30,12:48:07,13:13:07,13:35:30
o1363,s243,3.421497,-76.542381,3.428059303,-76.53726103,12:47:45,12:48:39,13:11:39,13:15:45
o1364,s266,3.412974935,-76.54050568,3.423052592,-76.52853649,12:47:51,12:48:23,13:13:23,13:17:51
o1366,s167,3.475682,-76.527587,3.486976948,-76.50209125,12:48:09,12:48:52,13:13:52,13:36:09
o1365,s101,3.464876111,-76.50149601,3.486976948,-76.50209125,12:48:09,12:48:53,13:01:53,13:22:09
o1367,s69,3.464625688,-76.50158858,3.46973,-76.4994932,12:48:10,12:49:34,13:24:34,13:20:10
o1368,s287,3.449828653,-76.54108367,3.450001,-76.528264,12:48:13,12:49:39,13:04:39,13:17:13
o1370,s121,3.4653475,-76.4998826,3.474899,-76.520584,12:48:20,12:49:30,12:59:30,13:18:20
o1369,s97,3.450874,-76.529582,3.4508755,-76.5482463,12:48:20,12:48:56,13:19:56,13:18:20
o1371,s222,3.45409,-76.537026,3.459295,-76.529984,12:48:23,12:48:58,13:13:58,13:18:23
o1372,s112,3.393561,-76.537178,3.3734855,-76.5200768,12:48:28,12:49:37,13:09:37,13:18:28
o1373,s351,3.451688,-76.533709,3.452979,-76.5289365,12:48:32,12:49:47,13:09:47,13:18:32
o1374,s244,3.487252358,-76.51751913,3.489320871,-76.51379708,12:48:43,12:50:35,13:10:35,13:19:43
o1375,s409,3.370418348,-76.52709471,3.347879,-76.537126,12:49:00,12:50:24,13:13:24,13:19:00
o1377,s319,3.472508,-76.526795,3.485399381,-76.53235998,12:49:01,12:49:56,13:00:56,13:09:01
o1376,s255,3.425434,-76.544907,3.429436,-76.549133,12:49:01,12:49:36,13:18:36,13:19:01
o1378,s187,3.465194914,-76.49955588,3.442298,-76.496651,12:49:25,12:50:20,13:14:20,13:19:25
o1379,s369,3.385231,-76.539973,3.3862821,-76.5370718,12:49:28,12:50:37,13:03:37,13:15:28
o1380,s366,3.435385,-76.545069,3.438283,-76.526077,12:49:31,12:50:45,13:10:45,13:19:31
o1381,s315,3.489329159,-76.52372477,3.4848724,-76.5254442,12:49:42,12:50:30,13:15:30,13:19:42
o1382,s328,3.450233,-76.543008,3.450254,-76.546757,12:49:49,12:51:43,13:29:43,13:19:49
o1383,s410,3.3789,-76.515553,3.367517,-76.507263,12:49:59,12:51:17,12:57:17,13:06:59
o1384,s411,3.4652269,-76.49984195,3.458966543,-76.50952097,12:50:18,12:51:48,13:06:48,13:25:18
o1385,s46,3.451862,-76.543033,3.439122,-76.541179,12:50:20,12:51:31,13:10:31,13:32:20
o1386,s194,3.453018306,-76.54675237,3.448942,-76.538663,12:50:21,12:51:34,13:09:34,13:20:21
o1387,s203,3.41392,-76.547287,3.407424,-76.552669,12:50:34,12:51:11,13:13:11,13:20:34
o1388,s235,3.454032,-76.536719,3.453889,-76.543671,12:50:34,12:51:29,13:18:29,13:20:34
o1389,s126,3.420824,-76.542446,3.392305,-76.533665,12:50:38,12:52:33,13:21:33,13:34:38
o1390,s412,3.465485,-76.513485,3.468371931,-76.52091164,12:50:44,12:51:56,13:08:56,13:20:44
o1391,s237,3.450011,-76.542515,3.4521477,-76.5469676,12:50:45,12:52:04,13:14:04,13:20:45
o1392,s322,3.450637945,-76.54153601,3.448748,-76.549275,12:50:49,12:51:42,13:25:42,13:39:49
o1393,s140,3.457375,-76.535783,3.450947,-76.554578,12:50:55,12:52:11,13:09:11,13:21:55
o1394,s181,3.420227,-76.54272,3.43688773,-76.54164891,12:51:02,12:51:38,13:13:38,13:21:02
o1395,s129,3.475423,-76.528261,3.495758,-76.522993,12:51:06,12:52:09,13:17:09,13:21:06
o1396,s316,3.364724634,-76.53268976,3.331229,-76.535271,12:51:08,12:52:25,13:32:25,13:21:08
o1397,s391,3.40405069,-76.54106544,3.380202485,-76.52749915,12:51:19,12:52:34,13:22:34,13:30:19
o1398,s413,3.423448,-76.541026,3.3956896,-76.5383915,12:51:20,12:52:35,13:12:35,13:24:20
o1399,s138,3.4504446,-76.5412305,3.4258251,-76.5399092,12:51:21,12:52:17,13:14:17,13:21:21
o1400,s292,3.475635,-76.527508,3.482109,-76.524324,12:51:38,12:52:25,13:07:25,13:21:38
o1401,s52,3.369477899,-76.52743205,3.364401,-76.526889,12:51:38,12:52:27,13:08:27,13:21:38
o1402,s1,3.366367,-76.530618,3.384413053,-76.53353227,12:51:39,13:05:40,13:20:40,13:21:39
o1403,s256,3.399127,-76.532591,3.401305977,-76.5540215,12:51:53,12:52:54,13:20:54,13:21:53
o1404,s126,3.420824,-76.542446,3.427934,-76.545197,12:51:54,12:52:52,13:31:52,13:32:54
o1405,s247,3.471148,-76.524929,3.483855353,-76.52757878,12:51:55,12:52:54,13:10:54,13:35:55
o1406,s414,3.4487818,-76.5356063,3.439985,-76.542121,12:51:56,12:57:50,13:02:50,13:14:56
o1407,s176,3.435685,-76.545897,3.44581,-76.54808,12:52:03,12:52:59,13:12:59,13:22:03
o1408,s415,3.385562,-76.5397,3.396566483,-76.54165618,12:52:06,12:53:26,13:06:26,13:08:06
o1409,s266,3.412974935,-76.54050568,3.40644,-76.5480484,12:52:18,12:52:54,13:17:54,13:22:18
o1410,s200,3.370186,-76.526975,3.3770218,-76.5237321,12:52:24,12:52:59,13:17:59,13:22:24
o1411,s167,3.475682,-76.527587,3.4879798,-76.5044927,12:52:42,12:53:19,13:18:19,13:40:42
o1412,s274,3.408576234,-76.54688931,3.3953076,-76.5385046,12:52:45,12:53:23,12:59:23,13:22:45
o1413,s108,3.464753362,-76.50179492,3.466431,-76.50295,12:52:51,12:53:54,13:03:54,13:19:51
o1414,s6,3.432901,-76.543776,3.4071666,-76.5558836,12:52:53,12:54:01,12:59:01,13:22:53
o1415,s304,3.4719146,-76.52641253,3.459058088,-76.53726397,12:52:57,12:53:55,13:18:55,13:22:57
o1416,s306,3.363533,-76.533454,3.344972,-76.5273543,12:53:00,12:54:11,13:24:11,13:21:00
o1417,s144,3.4755956,-76.5279011,3.489330911,-76.51374478,12:53:04,12:53:42,13:29:42,13:35:04
o1418,s416,3.375284847,-76.53860604,3.390833,-76.535322,12:53:04,12:53:42,13:18:42,13:23:04
o1419,s202,3.4658063,-76.5321664,3.4498839,-76.5025384,12:53:04,12:53:54,13:12:54,13:26:04
o1420,s282,3.3791,-76.516174,3.3713551,-76.5102713,12:53:16,12:54:24,13:24:24,13:23:16
o1421,s228,3.464513923,-76.50156405,3.4491209,-76.4991421,12:53:16,12:54:15,13:40:15,13:23:16
o1422,s5,3.422228,-76.541262,3.438422,-76.543083,12:53:26,12:54:01,13:03:01,13:23:26
o1424,s417,3.44905,-76.543699,3.4547963,-76.5387082,12:53:28,12:54:36,13:24:36,13:16:28
o1423,s322,3.450637945,-76.54153601,3.4514688,-76.5342515,12:53:28,12:54:34,13:33:34,13:42:28
o1425,s351,3.451688,-76.533709,3.448725393,-76.51375618,12:53:32,12:54:31,13:14:31,13:23:32
o1426,s152,3.363237657,-76.53296066,3.3712167,-76.52693399,12:53:35,12:54:46,13:09:46,13:30:35
o1427,s122,3.468332,-76.528966,3.4667296,-76.5287037,12:53:40,12:54:15,13:16:15,13:23:40
o1428,s35,3.421286,-76.542207,3.4280358,-76.5464317,12:53:53,12:54:51,13:54:51,13:23:53
o1429,s167,3.475682,-76.527587,3.4841089,-76.5153882,12:54:02,12:54:37,13:19:37,13:36:02
o1430,s234,3.528396,-76.317098,3.532209219,-76.28395826,12:54:11,12:54:46,13:19:46,13:24:11
o1431,s163,3.441815154,-76.53386192,3.446879,-76.55181,12:54:27,12:55:26,13:15:26,13:25:27
o1432,s139,3.451479,-76.53045,3.441705,-76.530433,12:54:42,12:55:43,13:24:43,13:16:42
o1433,s418,3.4755585,-76.5282851,3.488266,-76.5224,12:54:43,12:55:49,13:19:49,13:23:43
o1434,s216,3.425578613,-76.54531323,3.437798724,-76.54843245,12:54:53,12:55:29,13:20:29,13:24:53
o1435,s281,3.374503,-76.541417,3.39178,-76.537072,12:54:57,12:55:31,13:20:31,13:33:57
o1436,s315,3.489329159,-76.52372477,3.5057846,-76.5096476,12:55:02,12:56:06,13:21:06,13:39:02
o1437,s74,3.364523,-76.533501,3.3619274,-76.5398061,12:55:03,12:56:28,13:04:28,13:11:03
o1438,s59,3.450188,-76.543191,3.430406,-76.5303588,12:55:07,12:56:00,13:26:00,13:13:07
o1439,s419,3.432611507,-76.54374381,3.484810721,-76.53032821,12:55:09,12:56:17,13:06:17,13:25:09
o1440,s85,3.428637646,-76.53793514,3.442441174,-76.54672976,12:55:18,12:56:12,13:04:12,13:14:18
o1441,s420,3.454074,-76.536872,3.451112,-76.5490056,12:55:28,12:57:15,13:07:15,13:25:28
o1442,s336,3.382105,-76.528642,3.398156,-76.534665,12:55:29,12:56:34,13:36:34,13:25:29
o1443,s180,3.369604,-76.527449,3.380693,-76.526676,12:55:34,12:56:42,13:06:42,13:25:34
o1444,s16,3.424064,-76.544266,3.4146362,-76.5417584,12:55:38,12:56:46,13:20:46,13:25:38
o1445,s421,3.374347313,-76.54116238,3.368877,-76.534805,12:55:56,12:56:34,13:34:34,13:25:56
o1446,s360,3.456139,-76.536941,3.4495761,-76.5440456,12:55:58,12:57:06,13:13:06,13:20:58
o1447,s192,3.436593,-76.545354,3.436331,-76.542078,12:56:03,12:56:56,13:03:56,13:26:03
o1448,s200,3.370186,-76.526975,3.3797531,-76.5240038,12:56:05,12:56:41,13:21:41,13:26:05
o1449,s422,3.456794,-76.53397,3.457771787,-76.53627533,12:56:32,12:58:50,13:23:50,13:23:32
o1450,s286,3.467493,-76.530762,3.457771787,-76.53627533,12:56:32,12:57:55,13:07:55,13:26:32
o1451,s352,3.352681,-76.53049,3.341376,-76.5372624,12:56:37,12:57:14,13:21:14,13:26:37
o1452,s111,3.370118408,-76.52727667,3.380101,-76.522217,12:56:47,12:57:47,13:35:47,13:26:47
o1453,s179,3.476027,-76.527828,3.469269494,-76.53067388,12:56:57,12:57:55,13:37:55,13:26:57
o1454,s395,3.411909562,-76.5411448,3.4192293,-76.5335191,12:57:09,12:58:15,13:24:15,13:27:09
o1456,s97,3.450874,-76.529582,3.454245,-76.545851,12:57:10,12:57:45,13:28:45,13:27:10
o1455,s423,3.540218,-76.310786,3.5186033,-76.2915627,12:57:10,12:58:22,13:08:22,13:27:10
o1457,s235,3.454032,-76.536719,3.456008,-76.548203,12:57:18,12:58:13,13:22:13,13:27:18
o1458,s121,3.4653475,-76.4998826,3.476925,-76.52519,12:57:21,12:58:34,13:08:34,13:27:21
o1459,s424,3.449404689,-76.54325097,3.427603198,-76.52911987,12:57:41,13:00:01,13:05:01,13:27:41
o1460,s143,3.37375,-76.538672,3.369576931,-76.53539276,12:57:43,12:59:30,13:14:30,13:27:43
o1461,s390,3.39558,-76.538379,3.3924928,-76.5365629,12:57:48,12:58:36,13:12:36,13:22:48
o1462,s369,3.385231,-76.539973,3.380805,-76.534704,12:58:09,12:59:15,13:19:15,13:33:09
o1463,s425,3.485261,-76.526381,3.4899927,-76.4945795,12:58:16,12:59:20,13:19:20,13:28:16
o1464,s311,3.367223067,-76.52712192,3.366047,-76.537503,12:58:20,12:59:17,13:14:17,13:28:20
o1465,s276,3.374462,-76.519722,3.3654691,-76.5199258,12:58:22,12:59:53,13:49:53,13:28:22
o1467,s122,3.468332,-76.528966,3.4670086,-76.5311038,12:58:28,12:59:05,13:21:05,13:28:28
o1466,s426,3.456062,-76.536101,3.465467,-76.524666,12:58:28,12:59:20,13:44:20,13:34:28
o1468,s231,3.454348,-76.537168,3.469435152,-76.52926404,12:58:34,13:00:03,13:10:03,13:27:34
o1469,s103,3.412268815,-76.54060914,3.4091479,-76.5411879,12:58:46,12:59:21,13:21:21,13:28:46
o1470,s380,3.375773,-76.524261,3.36927102,-76.51004568,12:58:57,12:59:54,13:24:54,13:27:57
o1471,s240,3.435217607,-76.54519362,3.436492,-76.51299,12:59:03,12:59:55,13:28:55,13:29:03
o1472,s311,3.367223067,-76.52712192,3.390645,-76.525434,12:59:08,13:00:04,13:15:04,13:29:08
o1473,s421,3.374347313,-76.54116238,3.378627084,-76.53989766,12:59:25,13:00:02,13:41:02,13:29:25
o1474,s96,3.380575621,-76.5284468,3.3906604,-76.5337199,12:59:32,13:00:31,13:09:31,13:17:32
o1475,s427,3.540021704,-76.31065437,3.551374,-76.291848,12:59:41,13:04:24,13:25:24,13:29:41
o1476,s16,3.424064,-76.544266,3.4265913,-76.5440365,12:59:47,13:00:55,13:24:55,13:29:47
o1477,s200,3.370186,-76.526975,3.3456167,-76.5132794,12:59:48,13:00:24,13:25:24,13:29:48
o1478,s152,3.363237657,-76.53296066,3.36758,-76.533536,12:59:53,13:00:56,13:13:56,13:36:53
o1481,s29,3.486661477,-76.51752249,3.4739836,-76.4972112,13:00:00,13:15:47,13:30:47,13:30:00
o1490,s47,3.491745,-76.522902,3.455667,-76.544404,13:00:00,13:06:17,13:28:17,15:00:00
o1492,s29,3.486661477,-76.51752249,3.464582,-76.534438,13:00:00,13:27:17,13:44:17,13:30:00
o1496,s29,3.486661477,-76.51752249,3.462033,-76.5335919,13:00:00,13:22:24,13:37:24,13:30:00
o1495,s47,3.491745,-76.522902,3.434105,-76.549332,13:00:00,13:41:21,13:59:21,15:00:00
o1516,s228,3.464513923,-76.50156405,3.448716247,-76.49614689,13:00:13,13:01:48,13:47:48,13:30:13
o1517,s148,3.369619,-76.527451,3.365665327,-76.53111309,13:00:18,13:00:56,13:28:56,13:30:18
o1518,s176,3.435685,-76.545897,3.431042,-76.552268,13:00:25,13:01:22,13:22:22,13:30:25
o1519,s299,3.46537,-76.4998916,3.4713776,-76.4913563,13:00:26,13:01:03,13:23:03,13:30:26
o1520,s316,3.364724634,-76.53268976,3.403733448,-76.52849693,13:00:29,13:01:40,13:41:40,13:30:29
o1521,s346,3.412843999,-76.54067285,3.429534278,-76.54290307,13:00:31,13:01:30,13:25:30,13:33:31
o1522,s415,3.385562,-76.5397,3.390953,-76.533267,13:00:34,13:02:23,13:15:23,13:16:34
o1523,s381,3.428578,-76.544698,3.430679,-76.544042,13:00:48,13:01:44,13:57:44,13:30:48
o1524,s354,3.465404,-76.521745,3.464146194,-76.52791084,13:00:52,13:01:48,13:27:48,13:30:52
o1525,s312,3.482092043,-76.51443528,3.491205979,-76.52148128,13:01:01,13:01:37,13:19:37,13:28:01
o1526,s202,3.4658063,-76.5321664,3.455561986,-76.5382947,13:01:14,13:02:17,13:21:17,13:30:14
o1527,s112,3.393561,-76.537178,3.4203461,-76.5408023,13:01:17,13:02:31,13:21:31,13:31:17
o1528,s344,3.367002266,-76.52716193,3.3615608,-76.5312389,13:01:17,13:02:20,13:12:20,13:31:17
o1529,s308,3.450222419,-76.53270963,3.4475246,-76.5310145,13:01:23,13:02:09,13:18:09,13:34:23
o1530,s281,3.374503,-76.541417,3.388395,-76.53357,13:01:28,13:02:05,13:27:05,13:40:28
o1531,s409,3.370418348,-76.52709471,3.3892529,-76.5286859,13:01:31,13:03:19,13:27:19,13:31:31
o1532,s156,3.470669,-76.527916,3.462726,-76.522573,13:01:39,13:02:26,13:19:26,13:41:39
o1533,s383,3.460471,-76.53431,3.454330413,-76.53766606,13:01:45,13:08:19,13:13:19,13:31:45
o1534,s428,3.341296493,-76.53133162,3.3364886,-76.5325041,13:01:53,13:02:38,13:29:38,13:31:53
o1535,s228,3.464513923,-76.50156405,3.480894231,-76.52685005,13:01:58,13:03:24,13:54:24,13:31:58
o1536,s180,3.369604,-76.527449,3.378354783,-76.53972332,13:02:11,13:03:14,13:13:14,13:32:11
o1537,s266,3.412974935,-76.54050568,3.407968,-76.54961,13:02:17,13:02:54,13:27:54,13:32:17
o1538,s155,3.474564212,-76.52782279,3.487832,-76.526413,13:02:22,13:03:27,13:35:27,13:47:22
o1539,s282,3.3791,-76.516174,3.369612,-76.515912,13:02:23,13:03:46,13:23:46,13:28:23
o1541,s82,3.47235,-76.526834,3.4804028,-76.5112562,13:02:37,13:03:35,13:15:35,13:28:37
o1540,s135,3.418551,-76.548554,3.4329582,-76.543326,13:02:37,13:04:04,13:24:04,13:33:37
o1542,s41,3.369155,-76.542355,3.356004,-76.549492,13:02:38,13:03:54,13:33:54,13:32:38
o1543,s222,3.45409,-76.537026,3.443424557,-76.53864473,13:02:50,13:03:25,13:28:25,13:32:50
o1544,s38,3.413650805,-76.54718585,3.429503,-76.548682,13:02:52,13:03:36,13:20:36,13:42:52
o1545,s178,3.364571266,-76.53418077,3.349938,-76.527542,13:03:07,13:04:35,13:24:35,13:58:07
o1546,s429,3.485075,-76.516122,3.5057846,-76.5096476,13:03:13,13:04:25,13:28:25,13:38:13
o1547,s395,3.411909562,-76.5411448,3.433079,-76.541117,13:03:17,13:04:14,13:30:14,13:33:17
o1548,s347,3.386962875,-76.54012608,3.393529862,-76.52908199,13:03:22,13:04:25,13:44:25,13:33:22
o1549,s281,3.374503,-76.541417,3.368877,-76.54132,13:03:27,13:04:04,13:29:04,13:38:27
o1550,s67,3.370791,-76.539106,3.355249,-76.556667,13:03:31,13:04:36,13:24:36,13:33:31
o1551,s105,3.459265,-76.529652,3.4660574,-76.5274538,13:03:32,13:04:53,13:21:53,13:33:32
o1552,s430,3.465192,-76.513539,3.479807932,-76.49110191,13:03:53,13:05:00,13:19:00,13:33:53
o1553,s431,3.365212635,-76.53245863,3.381202212,-76.52956009,13:03:55,13:05:24,13:31:24,13:33:55
o1554,s432,3.366105,-76.530611,3.353574,-76.541728,13:04:11,13:07:16,13:12:16,13:34:11
o1555,s378,3.40870225,-76.5475318,3.416897,-76.544315,13:04:12,13:04:48,13:34:48,13:34:12
o1556,s110,3.418712558,-76.54849889,3.400754,-76.542028,13:04:19,13:05:09,13:24:09,13:30:19
o1557,s200,3.370186,-76.526975,3.3788876,-76.5232668,13:04:36,13:05:11,13:30:11,13:34:36
o1558,s392,3.456732844,-76.53596137,3.423302262,-76.55064326,13:04:42,13:06:01,13:11:01,13:34:42
o1559,s80,3.484027,-76.522302,3.4907247,-76.5158141,13:04:50,13:06:01,13:16:01,13:34:50
o1560,s126,3.420824,-76.542446,3.428052552,-76.54102771,13:04:55,13:06:09,13:41:09,13:45:55
o1561,s74,3.364523,-76.533501,3.364172,-76.539595,13:05:19,13:06:24,13:14:24,13:21:19
o1562,s163,3.441815154,-76.53386192,3.4304259,-76.5542733,13:05:22,13:06:16,13:26:16,13:36:22
o1563,s322,3.450637945,-76.54153601,3.44683652,-76.51895229,13:05:37,13:06:29,13:46:29,13:54:37
o1564,s363,3.371070757,-76.51943023,3.3771762,-76.5171531,13:05:41,13:06:39,13:35:39,13:35:41
o1565,s286,3.467493,-76.530762,3.459209,-76.531433,13:05:49,13:07:01,13:17:01,13:35:49
o1566,s319,3.472508,-76.526795,3.492258,-76.521275,13:05:50,13:06:44,13:17:44,13:25:50
o1567,s161,3.495737,-76.522651,3.4966326,-76.5184528,13:05:57,13:06:34,13:27:34,13:35:57
o1568,s244,3.487252358,-76.51751913,3.484117842,-76.51587475,13:06:00,13:07:12,13:27:12,13:32:00
o1569,s302,3.460245,-76.528855,3.463756,-76.535009,13:06:05,13:07:28,13:17:28,13:36:05
o1570,s345,3.3628067,-76.5326725,3.371369566,-76.51943173,13:06:07,13:07:05,13:17:05,13:36:07
o1571,s272,3.3819886,-76.5285578,3.371369566,-76.51943173,13:06:07,13:07:30,13:27:30,13:36:07
o1572,s172,3.368156,-76.52361,3.375364,-76.521478,13:06:15,13:06:52,13:32:52,13:36:15
o1573,s283,3.381281592,-76.52008745,3.3655772,-76.5340093,13:06:15,13:12:16,13:17:16,13:36:15
o1574,s433,3.459479,-76.535145,3.4676933,-76.5321462,13:06:17,13:07:45,13:32:45,13:36:17
o1575,s434,3.425868153,-76.54577918,3.4228964,-76.5338778,13:06:20,13:17:17,13:33:17,13:36:20
o1576,s266,3.412974935,-76.54050568,3.400328,-76.533187,13:06:25,13:07:02,13:32:02,13:36:25
o1577,s318,3.394976,-76.544849,3.3962229,-76.5459249,13:06:32,13:07:28,13:29:28,13:36:32
o1578,s191,3.399049,-76.544275,3.3943465,-76.53406184,13:06:34,13:07:29,13:31:29,13:36:34
o1579,s159,3.369589,-76.526833,3.358111,-76.518304,13:06:35,13:07:13,13:45:13,13:36:35
o1580,s168,3.466114,-76.530252,3.461843741,-76.52682791,13:06:39,13:07:16,13:32:16,13:33:39
o1582,s381,3.428578,-76.544698,3.4366871,-76.5457176,13:06:56,13:08:07,13:59:07,13:36:56
o1581,s346,3.412843999,-76.54067285,3.4366871,-76.5457176,13:06:56,13:07:59,13:32:59,13:39:56
o1583,s257,3.330085082,-76.5326597,3.3451667,-76.5154247,13:07:10,13:08:22,13:26:22,13:37:10
o1584,s435,3.342825,-76.534379,3.342821,-76.550215,13:07:14,13:07:55,13:42:55,13:37:14
o1585,s316,3.364724634,-76.53268976,3.3725454,-76.5173057,13:07:41,13:08:43,13:43:43,13:37:41
o1586,s128,3.474672,-76.527715,3.4686363,-76.5263169,13:07:46,13:08:49,13:16:49,13:30:46
o1587,s6,3.432901,-76.543776,3.44140691,-76.54494195,13:08:10,13:10:19,13:15:19,13:38:10
o1588,s239,3.3434488,-76.5301507,3.3189725,-76.5269335,13:08:17,13:09:08,13:27:08,13:44:17
o1589,s412,3.465485,-76.513485,3.437757374,-76.51642201,13:08:21,13:09:31,13:30:31,13:48:21
o1590,s281,3.374503,-76.541417,3.377661,-76.538278,13:08:23,13:08:58,13:33:58,13:43:23
o1591,s133,3.412835934,-76.540568,3.4080038,-76.5294393,13:08:26,13:09:23,13:45:23,13:43:26
o1592,s260,3.45876,-76.532506,3.450515479,-76.54811543,13:08:39,13:09:15,13:33:15,13:48:39
o1593,s114,3.430487924,-76.5390872,3.436097,-76.534363,13:08:40,13:09:14,13:31:14,13:38:40
o1594,s436,3.4654229,-76.4999337,3.4613541,-76.5134331,13:08:41,13:09:13,13:53:13,13:38:41
o1595,s295,3.370384747,-76.52736801,3.3745852,-76.521037,13:08:44,13:10:19,13:42:19,13:38:44
o1596,s437,3.449929,-76.54041,3.450084148,-76.55437756,13:09:00,13:10:10,13:38:10,13:39:00
o1597,s67,3.370791,-76.539106,3.364902,-76.530102,13:09:12,13:10:05,13:35:05,13:39:12
o1598,s262,3.435199,-76.545335,3.420655,-76.541943,13:09:45,13:10:52,13:37:52,13:39:45
o1599,s289,3.488138,-76.522038,3.468284,-76.520095,13:09:45,13:10:48,13:27:48,13:35:45
